Function,DLL,Occurence,Family,Associated
__CxxFrameHandler3,VCRUNTIME140,1,{'rozena': 1}
_register_thread_local_exe_atexit_callback,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
__p___argv,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
__p___argc,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_seh_filter_exe,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_exit,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_initialize_onexit_table,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_c_exit,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_crt_atexit,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
terminate,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_set_app_type,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_register_onexit_function,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_cexit,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_initterm_e,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_get_initial_narrow_environment,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_initialize_narrow_environment,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
_configure_narrow_argv,API-MS-WIN-CRT-RUNTIME-L1-1-0,1,{'rozena': 1}
__setusermatherr,API-MS-WIN-CRT-MATH-L1-1-0,1,{'rozena': 1}
__p__commode,API-MS-WIN-CRT-STDIO-L1-1-0,1,{'rozena': 1}
_set_fmode,API-MS-WIN-CRT-STDIO-L1-1-0,1,{'rozena': 1}
_configthreadlocale,API-MS-WIN-CRT-LOCALE-L1-1-0,1,{'rozena': 1}
RegCloseKey,ADVAPI32,2,"{'tedy': 1, 'cobaltstrike': 1}",Helper
RegGetValueA,ADVAPI32,1,{'tedy': 1},Helper
RegOpenKeyExA,ADVAPI32,2,"{'tedy': 1, 'cobaltstrike': 1}",Helper
CreateWindowExW,USER32,1,{'cobaltstrike': 1}
MessageBoxW,USER32,1,{'cobaltstrike': 1}
SystemParametersInfoW,USER32,1,{'cobaltstrike': 1}
DestroyIcon,USER32,1,{'cobaltstrike': 1}
SetWindowLongPtrW,USER32,1,{'cobaltstrike': 1}
GetWindowLongPtrW,USER32,1,{'cobaltstrike': 1}
GetClientRect,USER32,1,{'cobaltstrike': 1}
InvalidateRect,USER32,1,{'cobaltstrike': 1}
DrawTextW,USER32,1,{'cobaltstrike': 1}
GetDialogBaseUnits,USER32,1,{'cobaltstrike': 1}
EndDialog,USER32,1,{'cobaltstrike': 1}
DialogBoxIndirectParamW,USER32,1,{'cobaltstrike': 1}
MoveWindow,USER32,1,{'cobaltstrike': 1}
SendMessageW,USER32,1,{'cobaltstrike': 1}
Ordinal_380,COMCTL32,1,{'cobaltstrike': 1}
MulDiv,KERNEL32,1,{'cobaltstrike': 1}
SetDllDirectoryW,KERNEL32,1,{'cobaltstrike': 1}
ExpandEnvironmentStringsW,KERNEL32,1,{'cobaltstrike': 1}
CreateDirectoryW,KERNEL32,2,{'cobaltstrike': 2}
GetTempPathW,KERNEL32,2,{'cobaltstrike': 2}
CreateProcessW,KERNEL32,2,{'cobaltstrike': 2}
GetTimeZoneInformation,KERNEL32,1,{'cobaltstrike': 1}
GetDriveTypeW,KERNEL32,2,{'cobaltstrike': 2}
GetFileInformationByHandle,KERNEL32,2,{'cobaltstrike': 2}
PeekNamedPipe,KERNEL32,1,{'cobaltstrike': 1},Helper
SystemTimeToTzSpecificLocalTime,KERNEL32,1,{'cobaltstrike': 1}
FileTimeToSystemTime,KERNEL32,2,{'cobaltstrike': 2}
GetFullPathNameW,KERNEL32,1,{'cobaltstrike': 1}
RemoveDirectoryW,KERNEL32,2,{'cobaltstrike': 2}
DeleteFileW,KERNEL32,2,{'cobaltstrike': 2}
FlsAlloc,KERNEL32,1,{'cobaltstrike': 1}
FlsGetValue,KERNEL32,1,{'cobaltstrike': 1}
FlsSetValue,KERNEL32,1,{'cobaltstrike': 1}
FlsFree,KERNEL32,1,{'cobaltstrike': 1}
OpenProcessToken,ADVAPI32,1,{'cobaltstrike': 1},Injection
GetTokenInformation,ADVAPI32,1,{'cobaltstrike': 1}
ConvertStringSecurityDescriptorToSecurityDescriptorW,ADVAPI32,1,{'cobaltstrike': 1}
ConvertSidToStringSidW,ADVAPI32,1,{'cobaltstrike': 1}
SelectObject,GDI32,1,{'cobaltstrike': 1}
DeleteObject,GDI32,1,{'cobaltstrike': 1}
CreateFontIndirectW,GDI32,1,{'cobaltstrike': 1}
ConnectNamedPipe,KERNEL32,1,{'cobaltstrike': 1},Helper
Process32First,KERNEL32,1,{'cobaltstrike': 1},Injection
Process32Next,KERNEL32,1,{'cobaltstrike': 1},Injection
InterlockedPushEntrySList,KERNEL32,1,{'cobaltstrike': 1}
InterlockedFlushSList,KERNEL32,1,{'cobaltstrike': 1}
GetLocaleInfoW,KERNEL32,1,{'cobaltstrike': 1}
IsValidLocale,KERNEL32,1,{'cobaltstrike': 1}
GetUserDefaultLCID,KERNEL32,1,{'cobaltstrike': 1}
EnumSystemLocalesW,KERNEL32,1,{'cobaltstrike': 1}
GetDateFormatW,KERNEL32,1,{'cobaltstrike': 1}
GetTimeFormatW,KERNEL32,1,{'cobaltstrike': 1}
CompareFileTime,KERNEL32,1,{'cobaltstrike': 1}
GetCurrentDirectoryA,KERNEL32,1,{'cobaltstrike': 1}
AreFileApisANSI,KERNEL32,1,{'cobaltstrike': 1}
DeviceIoControl,KERNEL32,1,{'cobaltstrike': 1},Helper
SetCurrentDirectoryA,KERNEL32,1,{'cobaltstrike': 1}
SetCurrentDirectoryW,KERNEL32,1,{'cobaltstrike': 1}
CreateDirectoryA,KERNEL32,1,{'cobaltstrike': 1}
DeleteFileA,KERNEL32,1,{'cobaltstrike': 1},Evasion
RemoveDirectoryA,KERNEL32,1,{'cobaltstrike': 1}
